price,room_type,longitude,latitude,neighbourhood_group,calculated_host_listings_count,availability_365,room_type_code,neighbourhood_group_code
250,Entire home/apt,-73.98404,40.72008,Manhattan,1,0,0,2
129,Entire home/apt,-73.91098,40.75725,Queens,1,245,0,3
98,Private room,-73.94495,40.7102,Brooklyn,4,0,1,1
150,Entire home/apt,-73.97904,40.67359,Brooklyn,1,8,0,1
95,Private room,-73.9782,40.72674,Manhattan,1,359,1,2
55,Private room,-73.94571,40.81156,Manhattan,5,333,1,2
300,Entire home/apt,-73.95016,40.80497,Manhattan,3,258,0,2
42,Private room,-73.91806,40.7385,Queens,3,236,1,3
125,Entire home/apt,-73.95671,40.72937,Brooklyn,1,22,0,1
175,Private room,-73.98438,40.72587,Manhattan,1,236,1,2
75,Private room,-73.9463,40.82426,Manhattan,3,365,1,2
255,Entire home/apt,-73.96272,40.71624,Brooklyn,1,89,0,1
72,Entire home/apt,-73.94081,40.68101,Brooklyn,1,164,0,1
165,Private room,-73.91989,40.68669,Brooklyn,4,311,1,1
165,Entire home/apt,-73.95914,40.71534,Brooklyn,1,23,0,1
75,Private room,-73.96024,40.68288,Brooklyn,2,365,1,1
130,Entire home/apt,-73.95494,40.72489,Brooklyn,1,0,0,1
139,Entire home/apt,-73.94284,40.70867,Brooklyn,1,222,0,1
88,Private room,-73.93908,40.67963,Brooklyn,3,238,1,1
80,Private room,-73.93908,40.6798,Brooklyn,3,218,1,1
150,Private room,-73.99882,40.74346,Manhattan,1,0,1,2
200,Entire home/apt,-73.98109,40.77724,Manhattan,1,0,0,2
200,Entire home/apt,-73.97995,40.72972,Manhattan,1,235,0,2
42,Private room,-73.91681,40.74102,Queens,3,246,1,3
90,Private room,-73.94128,40.71309,Brooklyn,1,0,1,1
295,Entire home/apt,-73.94633,40.83096,Manhattan,1,247,0,2
130,Entire home/apt,-73.9506,40.67212,Brooklyn,1,119,0,1
89,Private room,-73.96665,40.71023,Brooklyn,3,0,1,1
198,Entire home/apt,-73.95139,40.80523,Manhattan,2,234,0,2
99,Entire home/apt,-73.98917,40.72636,Manhattan,3,257,0,2
46,Private room,-73.93956,40.72185,Brooklyn,3,350,1,1
140,Private room,-73.99683,40.72351,Manhattan,1,221,1,2
75,Private room,-73.95916,40.80525,Manhattan,2,201,1,2
33,Private room,-73.91901,40.74,Queens,3,161,1,3
250,Entire home/apt,-73.96049,40.80006,Manhattan,1,259,0,2
60,Private room,-73.92131,40.70283,Brooklyn,1,0,1,1
75,Private room,-73.94303,40.84468,Manhattan,1,222,1,2
205,Entire home/apt,-73.99483,40.74342,Manhattan,2,76,0,2
219,Entire home/apt,-73.98089,40.67853,Brooklyn,1,0,0,1
60,Private room,-73.97643,40.6788,Brooklyn,6,258,1,1
185,Entire home/apt,-73.98042,40.77886,Manhattan,1,14,0,2
190,Entire home/apt,-73.97879,40.72578,Manhattan,1,27,0,2
105,Entire home/apt,-73.98537,40.66085,Brooklyn,1,167,0,1
250,Entire home/apt,-73.94503,40.80113,Manhattan,2,68,0,2
175,Entire home/apt,-73.97581,40.78569,Manhattan,1,358,0,2
65,Private room,-73.94934,40.82411,Manhattan,2,59,1,2
75,Entire home/apt,-73.95332,40.68131,Brooklyn,1,0,0,1
37,Private room,-73.90675,40.85811,Bronx,1,232,1,0
85,Entire home/apt,-73.96524,40.70667,Brooklyn,2,15,0,1
106,Entire home/apt,-73.97103,40.60452,Brooklyn,2,0,0,1
79,Entire home/apt,-73.94007,40.7932,Manhattan,1,0,0,2
85,Private room,-73.97611,40.68768,Brooklyn,2,161,1,1
170,Private room,-73.94558,40.80224,Manhattan,2,88,1,2
115,Private room,-73.98842,40.71473,Manhattan,2,337,1,2
89,Private room,-73.95359,40.80518,Manhattan,2,247,1,2
49,Shared room,-73.95329,40.80827,Manhattan,1,248,2,2
91,Private room,-73.95812,40.72901,Brooklyn,1,287,1,1
150,Entire home/apt,-73.92357,40.69055,Brooklyn,1,0,0,1
97,Entire home/apt,-73.95969,40.67505,Brooklyn,1,193,0,1
100,Private room,-73.98201,40.72974,Manhattan,2,43,1,2
179,Entire home/apt,-73.95425,40.70925,Brooklyn,1,25,0,1
189,Entire home/apt,-73.97686,40.74112,Manhattan,1,303,0,2
120,Private room,-73.98217,40.72019,Manhattan,1,345,1,2
300,Entire home/apt,-73.99666,40.72133,Manhattan,3,115,0,2
107,Entire home/apt,-73.92163,40.75744,Queens,8,200,0,3
95,Entire home/apt,-73.9202,40.75695,Queens,8,271,0,3
199,Entire home/apt,-73.94651,40.8296,Manhattan,1,12,0,2
120,Entire home/apt,-73.9468,40.79056,Manhattan,1,268,0,2
199,Entire home/apt,-73.99977,40.73631,Manhattan,2,89,0,2
125,Entire home/apt,-73.85709,40.86466,Bronx,2,347,0,0
70,Private room,-73.96199,40.71312,Brooklyn,1,37,1,1
75,Private room,-73.94336,40.71297,Brooklyn,1,0,1,1
100,Private room,-74.00166,40.73712,Manhattan,1,359,1,2
99,Entire home/apt,-73.95097,40.69242,Brooklyn,2,287,0,1
250,Entire home/apt,-73.99758,40.73862,Manhattan,1,0,0,2
170,Entire home/apt,-73.97299,40.68262,Brooklyn,1,129,0,1
165,Entire home/apt,-73.98801,40.73217,Manhattan,1,0,0,2
99,Private room,-73.99388,40.76311,Manhattan,1,353,1,2
255,Private room,-74.00454,40.74695,Manhattan,1,365,1,2
169,Entire home/apt,-73.87305,40.67497,Brooklyn,1,297,0,1
99,Entire home/apt,-73.94813,40.66788,Brooklyn,1,56,0,1
169,Entire home/apt,-73.95944,40.76684,Manhattan,1,44,0,2
160,Entire home/apt,-73.95445,40.68967,Brooklyn,1,355,0,1
215,Entire home/apt,-73.96501,40.67946,Brooklyn,1,156,0,1
130,Entire home/apt,-73.98083,40.66944,Brooklyn,1,273,0,1
110,Private room,-73.97748,40.72566,Manhattan,2,274,1,2
150,Private room,-73.99181,40.7709,Manhattan,2,258,1,2
65,Private room,-73.95958,40.71943,Brooklyn,1,276,1,1
75,Private room,-73.92466,40.74249,Queens,1,65,1,3
149,Entire home/apt,-74.00024,40.74033,Manhattan,2,0,0,2
89,Private room,-73.96128,40.7969,Manhattan,1,180,1,2
50,Private room,-73.94553,40.83403,Manhattan,1,343,1,2
43,Private room,-73.95641,40.65513,Brooklyn,2,43,1,1
42,Private room,-73.95539,40.65589,Brooklyn,2,96,1,1
85,Private room,-73.94501,40.70275,Brooklyn,1,59,1,1
139,Entire home/apt,-73.93569,40.68897,Brooklyn,1,255,0,1
105,Private room,-73.98136,40.67617,Brooklyn,2,252,1,1
265,Entire home/apt,-73.98053,40.67595,Brooklyn,1,0,0,1
149,Entire home/apt,-73.99067,40.76415,Manhattan,1,20,0,2
68,Private room,-73.94718,40.83127,Manhattan,2,188,1,2
99,Entire home/apt,-73.95592,40.68497,Brooklyn,1,304,0,1
75,Private room,-73.94174,40.82922,Manhattan,2,38,1,2
100,Private room,-73.94362,40.71137,Brooklyn,1,254,1,1
90,Shared room,-73.9557,40.76739,Manhattan,1,0,2,2
160,Entire home/apt,-73.98195,40.73089,Manhattan,1,46,0,2
190,Entire home/apt,-73.97859,40.6755,Brooklyn,1,328,0,1
67,Private room,-73.94934,40.68812,Brooklyn,3,0,1,1
190,Entire home/apt,-73.9572,40.7694,Manhattan,1,0,0,2
248,Entire home/apt,-73.96161,40.68634,Brooklyn,6,199,0,1
100,Private room,-73.9497,40.7093,Brooklyn,1,249,1,1
95,Private room,-73.99752,40.713,Manhattan,2,64,1,2
150,Private room,-73.9883,40.75895,Manhattan,1,111,1,2
145,Entire home/apt,-73.94113,40.68186,Brooklyn,1,287,0,1
41,Private room,-73.91076,40.68364,Brooklyn,1,286,1,1
120,Entire home/apt,-73.9428,40.71893,Brooklyn,1,263,0,1
50,Private room,-73.92039,40.82802,Bronx,2,276,1,0
157,Entire home/apt,-73.97073,40.68765,Brooklyn,1,0,0,1
195,Entire home/apt,-73.96596,40.71413,Brooklyn,1,263,0,1
70,Entire home/apt,-73.94079,40.58422,Brooklyn,2,90,0,1
185,Entire home/apt,-73.95582,40.71973,Brooklyn,1,0,0,1
145,Entire home/apt,-73.93323,40.69025,Brooklyn,3,11,0,1
50,Private room,-73.92458,40.73826,Queens,1,287,1,3
185,Entire home/apt,-73.96115,40.73049,Brooklyn,3,1,0,1
250,Entire home/apt,-73.97903,40.72956,Manhattan,1,0,0,2
80,Private room,-74.00821,40.73854,Manhattan,1,338,1,2
230,Entire home/apt,-73.98863,40.75877,Manhattan,1,44,0,2
100,Entire home/apt,-73.9859,40.67688,Brooklyn,1,0,0,1
40,Private room,-73.92204,40.70051,Brooklyn,1,5,1,1
200,Private room,-73.98898,40.71712,Manhattan,1,0,1,2
80,Private room,-74.14388,40.60742,Staten Island,1,158,1,4
79,Private room,-73.95741,40.68741,Brooklyn,3,192,1,1
95,Entire home/apt,-73.9211,40.75627,Queens,8,358,0,3
300,Entire home/apt,-73.9619,40.79816,Manhattan,3,31,0,2
100,Entire home/apt,-74.0307,40.61927,Brooklyn,1,241,0,1
80,Private room,-73.95208,40.8078,Manhattan,1,285,1,2
110,Entire home/apt,-73.99399,40.61922,Brooklyn,1,183,0,1
172,Entire home/apt,-73.96148,40.68275,Brooklyn,2,189,0,1
199,Entire home/apt,-73.98416,40.71813,Manhattan,2,162,0,2
199,Entire home/apt,-73.98401,40.71892,Manhattan,2,158,0,2
100,Private room,-73.95545,40.816,Manhattan,1,84,1,2
55,Private room,-73.95153,40.82748,Manhattan,1,260,1,2
75,Private room,-73.95088,40.68634,Brooklyn,3,0,1,1
146,Entire home/apt,-73.97901,40.72229,Manhattan,1,166,0,2
250,Private room,-73.99287,40.72956,Manhattan,1,0,1,2
116,Entire home/apt,-73.95298,40.72595,Brooklyn,1,335,0,1
150,Private room,-74.00817,40.71193,Manhattan,2,90,1,2
120,Private room,-73.97847,40.68012,Brooklyn,6,342,1,1
199,Entire home/apt,-73.99865,40.74233,Manhattan,1,28,0,2
150,Entire home/apt,-73.96665,40.67424,Brooklyn,1,363,0,1
69,Private room,-73.95298,40.80486,Manhattan,2,86,1,2
300,Private room,-73.95048,40.80307,Manhattan,2,83,1,2
230,Entire home/apt,-73.98562,40.68653,Brooklyn,1,0,0,1
125,Entire home/apt,-73.98569,40.74267,Manhattan,1,0,0,2
79,Private room,-73.95494,40.68749,Brooklyn,3,264,1,1
130,Private room,-73.97538,40.68645,Brooklyn,2,305,1,1
239,Private room,-73.96711,40.68999,Brooklyn,11,356,1,1
75,Entire home/apt,-74.06824,40.61077,Staten Island,1,278,0,4
220,Entire home/apt,-73.94576,40.71126,Brooklyn,2,135,0,1
80,Entire home/apt,-73.94949,40.67855,Brooklyn,4,308,0,1
288,Entire home/apt,-73.9853,40.72416,Manhattan,1,229,0,2
135,Entire home/apt,-73.92521,40.68516,Brooklyn,1,273,0,1
225,Entire home/apt,-74.00048,40.73507,Manhattan,1,83,0,2
110,Private room,-73.99828,40.71611,Manhattan,1,281,1,2
100,Entire home/apt,-73.93946,40.67964,Brooklyn,1,321,0,1
130,Private room,-73.99,40.76189,Manhattan,1,303,1,2
89,Private room,-73.98035,40.72645,Manhattan,3,192,1,2
200,Entire home/apt,-73.99833,40.66293,Brooklyn,1,0,0,1
80,Entire home/apt,-73.95167,40.69046,Brooklyn,1,36,0,1
50,Private room,-73.92158,40.83001,Bronx,2,271,1,0
135,Entire home/apt,-73.94535,40.79239,Manhattan,2,341,0,2
90,Private room,-73.98274,40.72709,Manhattan,1,333,1,2
270,Private room,-74.00168,40.72599,Manhattan,1,210,1,2
110,Entire home/apt,-73.94219,40.68309,Brooklyn,1,231,0,1
145,Entire home/apt,-73.93433,40.79442,Manhattan,1,308,0,2
179,Entire home/apt,-73.99675,40.76166,Manhattan,1,292,0,2
55,Private room,-73.90867,40.70163,Queens,1,311,1,3
110,Private room,-73.96842,40.75575,Manhattan,1,264,1,2
325,Entire home/apt,-73.94197,40.80903,Manhattan,1,153,0,2
75,Private room,-73.95295,40.74581,Queens,3,219,1,3
300,Entire home/apt,-73.98574,40.66414,Brooklyn,1,0,0,1
130,Private room,-74.00381,40.74,Manhattan,2,332,1,2
190,Entire home/apt,-73.97065,40.75348,Manhattan,1,120,0,2
200,Entire home/apt,-73.98506,40.72066,Manhattan,1,191,0,2
180,Entire home/apt,-73.95497,40.71746,Brooklyn,3,248,0,1
160,Entire home/apt,-73.9837,40.72264,Manhattan,1,0,0,2
195,Entire home/apt,-73.98186,40.73833,Manhattan,4,325,0,2
241,Entire home/apt,-73.99255,40.73268,Manhattan,1,249,0,2
300,Entire home/apt,-73.99628,40.71892,Manhattan,1,0,0,2
75,Entire home/apt,-73.91687,40.77679,Queens,1,313,0,3
100,Entire home/apt,-73.98948,40.71693,Manhattan,1,0,0,2
85,Private room,-73.97019,40.68501,Brooklyn,1,69,1,1
80,Entire home/apt,-73.96003,40.66068,Brooklyn,1,0,0,1
55,Private room,-73.96542,40.67722,Brooklyn,1,293,1,1
110,Entire home/apt,-73.95866,40.69221,Brooklyn,1,4,0,1
200,Entire home/apt,-74.00635,40.72969,Manhattan,1,257,0,2
279,Private room,-73.96602,40.6893,Brooklyn,11,362,1,1
137,Entire home/apt,-73.94157,40.70832,Brooklyn,1,0,0,1
280,Entire home/apt,-73.94878,40.68016,Brooklyn,1,365,0,1
199,Entire home/apt,-73.95508,40.70875,Brooklyn,1,102,0,1
71,Private room,-73.92886,40.85888,Manhattan,1,26,1,2
42,Private room,-73.90023,40.8679,Bronx,2,302,1,0
180,Entire home/apt,-73.95383,40.6889,Brooklyn,1,280,0,1
226,Entire home/apt,-73.99637,40.75127,Manhattan,1,302,0,2
85,Private room,-73.94421,40.67607,Brooklyn,1,281,1,1
135,Entire home/apt,-73.9823,40.73834,Manhattan,1,0,0,2
79,Entire home/apt,-73.88066,40.7347,Queens,2,297,0,3
154,Entire home/apt,-73.98851,40.71876,Manhattan,1,246,0,2
199,Entire home/apt,-73.95385,40.73787,Brooklyn,28,60,0,1
246,Entire home/apt,-74.00059,40.73291,Manhattan,1,0,0,2
125,Private room,-73.92822,40.85099,Manhattan,1,364,1,2
100,Private room,-73.91918,40.68707,Brooklyn,4,281,1,1
295,Entire home/apt,-73.96019,40.7184,Brooklyn,1,0,0,1
150,Private room,-73.95563,40.67495,Brooklyn,1,0,1,1
119,Entire home/apt,-73.99902,40.71582,Manhattan,1,0,0,2
125,Private room,-73.94288,40.81068,Manhattan,2,365,1,2
129,Private room,-73.95737,40.71628,Brooklyn,1,303,1,1
140,Private room,-73.9726,40.78558,Manhattan,1,300,1,2
115,Private room,-73.991,40.7146,Manhattan,2,323,1,2
200,Entire home/apt,-73.94462,40.79493,Manhattan,2,0,0,2
96,Entire home/apt,-73.99049,40.6623,Brooklyn,1,204,0,1
199,Entire home/apt,-73.95284,40.73693,Brooklyn,28,60,0,1
199,Entire home/apt,-73.9533,40.73641,Brooklyn,28,84,0,1
199,Entire home/apt,-73.95254,40.73794,Brooklyn,28,60,0,1
69,Private room,-73.96726,40.58147,Brooklyn,1,303,1,1
185,Entire home/apt,-73.96323,40.79771,Manhattan,1,261,0,2
81,Private room,-73.94692,40.81512,Manhattan,1,0,1,2
199,Entire home/apt,-73.95323,40.7373,Brooklyn,28,60,0,1
199,Entire home/apt,-73.95271,40.73708,Brooklyn,28,60,0,1
199,Entire home/apt,-73.95236,40.73652,Brooklyn,28,60,0,1
199,Entire home/apt,-73.95316,40.73693,Brooklyn,28,56,0,1
199,Entire home/apt,-73.95324,40.73784,Brooklyn,28,84,0,1
249,Private room,-73.95259,40.73783,Brooklyn,28,60,1,1
299,Private room,-73.95296,40.73714,Brooklyn,28,60,1,1
179,Private room,-73.9545,40.73731,Brooklyn,28,81,1,1
54,Private room,-73.89344,40.74965,Queens,3,365,1,3
110,Entire home/apt,-73.96549,40.68197,Brooklyn,1,0,0,1
220,Entire home/apt,-73.91566,40.70271,Brooklyn,1,297,0,1
89,Private room,-73.9529,40.7116,Brooklyn,1,91,1,1
170,Entire home/apt,-73.94885,40.69241,Brooklyn,1,315,0,1
80,Entire home/apt,-73.92398,40.74511,Queens,2,40,0,3
98,Private room,-73.99385,40.68946,Brooklyn,1,288,1,1
125,Entire home/apt,-73.95473,40.68226,Brooklyn,1,218,0,1
48,Private room,-73.8896,40.67855,Brooklyn,2,1,1,1
64,Private room,-73.9489,40.71408,Brooklyn,2,117,1,1
154,Entire home/apt,-73.96144,40.68618,Brooklyn,1,0,0,1
139,Entire home/apt,-73.98454,40.67379,Brooklyn,1,204,0,1
75,Private room,-73.76637,40.70554,Queens,1,0,1,3
325,Entire home/apt,-74.00532,40.74031,Manhattan,1,20,0,2
58,Private room,-73.94567,40.81872,Manhattan,1,0,1,2
250,Entire home/apt,-74.06479,40.59251,Staten Island,4,333,0,4
50,Private room,-74.06685,40.59101,Staten Island,4,189,1,4
125,Entire home/apt,-74.06659,40.59262,Staten Island,4,353,0,4
70,Entire home/apt,-73.97203,40.69142,Brooklyn,2,0,0,1
189,Entire home/apt,-73.95021,40.76928,Manhattan,2,206,0,2
130,Entire home/apt,-73.95289,40.68338,Brooklyn,1,1,0,1
145,Entire home/apt,-74.00462,40.72953,Manhattan,1,0,0,2
101,Private room,-74.01345,40.70523,Manhattan,1,307,1,2
95,Private room,-74.00161,40.74025,Manhattan,1,0,1,2
153,Entire home/apt,-73.99022,40.72087,Manhattan,1,27,0,2
92,Entire home/apt,-73.94219,40.64468,Brooklyn,1,27,0,1
80,Private room,-73.98966,40.7193,Manhattan,1,348,1,2
300,Entire home/apt,-74.0042,40.73312,Manhattan,4,246,0,2
145,Entire home/apt,-73.97676,40.69778,Brooklyn,1,15,0,1
88,Private room,-73.98591,40.72534,Manhattan,2,0,1,2
155,Entire home/apt,-73.94516,40.82151,Manhattan,1,5,0,2
185,Entire home/apt,-73.9567,40.72059,Brooklyn,1,0,0,1
73,Private room,-73.92324,40.74558,Queens,2,0,1,3
225,Entire home/apt,-73.9765,40.79433,Manhattan,1,107,0,2
85,Private room,-73.95549,40.81055,Manhattan,2,144,1,2
99,Private room,-73.95231,40.6711,Brooklyn,1,98,1,1
48,Private room,-73.88928,40.67962,Brooklyn,2,0,1,1
200,Entire home/apt,-73.98411,40.76217,Manhattan,1,0,0,2
310,Entire home/apt,-73.99438,40.72313,Manhattan,1,89,0,2
110,Entire home/apt,-73.95576,40.7177,Brooklyn,1,354,0,1
109,Entire home/apt,-73.97289,40.78448,Manhattan,5,286,0,2
167,Entire home/apt,-73.97447,40.78304,Manhattan,5,252,0,2
147,Entire home/apt,-73.97125,40.68737,Brooklyn,1,189,0,1
220,Entire home/apt,-74.0005,40.74139,Manhattan,1,0,0,2
195,Entire home/apt,-73.98773,40.71992,Manhattan,1,271,0,2
199,Entire home/apt,-73.99677,40.71905,Manhattan,1,0,0,2
65,Private room,-74.00102,40.70741,Manhattan,1,0,1,2
55,Private room,-73.86009,40.73349,Queens,1,0,1,3
50,Private room,-73.8447,40.89557,Bronx,1,337,1,0
60,Private room,-73.97296,40.64277,Brooklyn,1,347,1,1
99,Private room,-73.94466,40.79111,Manhattan,2,127,1,2
130,Entire home/apt,-73.95257,40.79951,Manhattan,1,41,0,2
290,Entire home/apt,-73.93974,40.71647,Brooklyn,1,0,0,1
50,Private room,-73.93216,40.66431,Brooklyn,1,158,1,1
96,Private room,-73.95012,40.74579,Queens,1,270,1,3
45,Private room,-73.92673,40.70278,Brooklyn,3,88,1,1
85,Private room,-73.91122,40.74409,Queens,2,306,1,3
34,Private room,-73.93254,40.68812,Brooklyn,3,216,1,1
250,Entire home/apt,-73.99151,40.72454,Manhattan,1,16,0,2
190,Private room,-73.96207,40.71073,Brooklyn,2,365,1,1
75,Private room,-73.96128,40.71028,Brooklyn,2,365,1,1
93,Entire home/apt,-73.96131,40.65772,Brooklyn,1,312,0,1
60,Private room,-73.95059,40.68884,Brooklyn,2,33,1,1
65,Private room,-73.95372,40.6865,Brooklyn,2,0,1,1
300,Entire home/apt,-73.96897,40.76373,Manhattan,1,27,0,2
150,Entire home/apt,-73.99452,40.73388,Manhattan,1,300,0,2
56,Entire home/apt,-73.92901,40.85774,Manhattan,1,216,0,2
299,Entire home/apt,-73.98465,40.72257,Manhattan,1,365,0,2
60,Private room,-73.95728,40.72723,Brooklyn,1,303,1,1
88,Entire home/apt,-73.97321,40.69135,Brooklyn,1,0,0,1
60,Private room,-73.95505,40.70513,Brooklyn,2,161,1,1
200,Private room,-73.93612,40.79793,Manhattan,1,0,1,2
99,Private room,-73.95166,40.80285,Manhattan,1,50,1,2
110,Entire home/apt,-73.91665,40.70642,Brooklyn,2,28,0,1
135,Entire home/apt,-73.96537,40.68156,Brooklyn,1,317,0,1
110,Entire home/apt,-73.95198,40.77368,Manhattan,1,275,0,2
165,Entire home/apt,-73.93702,40.68631,Brooklyn,1,80,0,1
127,Entire home/apt,-73.99042,40.65992,Brooklyn,1,365,0,1
85,Private room,-73.95585,40.81371,Manhattan,2,97,1,2
75,Private room,-73.95835,40.72868,Brooklyn,3,365,1,1
139,Entire home/apt,-73.98662,40.73168,Manhattan,1,314,0,2
70,Entire home/apt,-73.9533,40.65689,Brooklyn,1,0,0,1
50,Private room,-73.93967,40.7928,Manhattan,1,339,1,2
30,Private room,-73.91905,40.77117,Queens,1,0,1,3
250,Entire home/apt,-74.00807,40.73729,Manhattan,1,35,0,2
64,Private room,-73.95141,40.66984,Brooklyn,1,0,1,1
300,Entire home/apt,-73.94071,40.82977,Manhattan,1,365,0,2
100,Entire home/apt,-73.91957,40.68255,Brooklyn,2,5,0,1
250,Entire home/apt,-73.94662,40.67392,Brooklyn,1,0,0,1
200,Entire home/apt,-74.00425,40.73879,Manhattan,1,0,0,2
140,Entire home/apt,-73.95587,40.73321,Brooklyn,1,0,0,1
130,Private room,-73.95082,40.80671,Manhattan,1,304,1,2
90,Entire home/apt,-73.97386,40.6433,Brooklyn,1,286,0,1
90,Entire home/apt,-73.99123,40.71601,Manhattan,1,0,0,2
97,Private room,-73.9292,40.68106,Brooklyn,1,118,1,1
91,Entire home/apt,-73.98879,40.68131,Brooklyn,1,265,0,1
125,Private room,-73.98136,40.67264,Brooklyn,1,303,1,1
75,Private room,-73.86404,40.67889,Brooklyn,1,0,1,1
180,Entire home/apt,-73.97899,40.7241,Manhattan,2,125,0,2
300,Entire home/apt,-73.95191,40.70766,Brooklyn,2,354,0,1
100,Entire home/apt,-73.9484,40.71422,Brooklyn,2,6,0,1
175,Entire home/apt,-73.99133,40.76001,Manhattan,1,0,0,2
65,Private room,-73.97974,40.66441,Brooklyn,2,80,1,1
240,Entire home/apt,-74.00923,40.73362,Manhattan,1,134,0,2
300,Private room,-73.98819,40.73119,Manhattan,1,0,1,2
47,Private room,-73.9129,40.69657,Brooklyn,1,0,1,1
110,Entire home/apt,-73.95463,40.67106,Brooklyn,1,297,0,1
75,Private room,-73.95589,40.80748,Manhattan,1,0,1,2
100,Entire home/apt,-73.93179,40.68991,Brooklyn,3,43,0,1
165,Entire home/apt,-73.99152,40.76147,Manhattan,1,10,0,2
300,Entire home/apt,-73.91921,40.68174,Brooklyn,1,0,0,1
140,Entire home/apt,-74.00056,40.68538,Brooklyn,1,189,0,1
120,Entire home/apt,-73.94289,40.70839,Brooklyn,2,17,0,1
175,Entire home/apt,-73.98107,40.69018,Brooklyn,1,289,0,1
275,Entire home/apt,-73.99522,40.68128,Brooklyn,1,305,0,1
179,Entire home/apt,-73.98694,40.72948,Manhattan,1,0,0,2
189,Entire home/apt,-73.9914,40.68353,Brooklyn,1,0,0,1
219,Entire home/apt,-73.98865,40.72506,Manhattan,1,220,0,2
249,Entire home/apt,-73.99916,40.7253,Manhattan,1,0,0,2
65,Private room,-73.93228,40.75295,Queens,1,362,1,3
250,Entire home/apt,-73.95252,40.71947,Brooklyn,1,121,0,1
139,Entire home/apt,-73.99703,40.71283,Manhattan,1,153,0,2
209,Entire home/apt,-73.98887,40.77338,Manhattan,1,205,0,2
120,Entire home/apt,-73.94405,40.67385,Brooklyn,1,310,0,1
70,Entire home/apt,-73.91828,40.76856,Queens,1,0,0,3
90,Private room,-74.00378,40.73908,Manhattan,1,236,1,2
199,Entire home/apt,-73.9869,40.7625,Manhattan,1,200,0,2
50,Private room,-73.91187,40.69755,Brooklyn,2,74,1,1
100,Entire home/apt,-73.96,40.67335,Brooklyn,1,0,0,1
110,Entire home/apt,-73.95146,40.80497,Manhattan,1,0,0,2
157,Entire home/apt,-73.94331,40.70736,Brooklyn,2,12,0,1
199,Entire home/apt,-73.9543,40.73683,Brooklyn,28,84,0,1
192,Entire home/apt,-73.92607,40.76444,Queens,1,0,0,3
199,Entire home/apt,-73.95395,40.7389,Brooklyn,28,84,0,1
150,Entire home/apt,-73.97808,40.77611,Manhattan,1,0,0,2
199,Entire home/apt,-73.95462,40.73806,Brooklyn,28,56,0,1
199,Entire home/apt,-73.95479,40.73661,Brooklyn,28,62,0,1
199,Entire home/apt,-73.95435,40.73857,Brooklyn,28,81,0,1
105,Entire home/apt,-73.96225,40.711,Brooklyn,1,0,0,1
135,Private room,-73.95365,40.70686,Brooklyn,6,310,1,1
199,Entire home/apt,-73.95299,40.73857,Brooklyn,28,60,0,1
125,Private room,-73.95239,40.71095,Brooklyn,1,0,1,1
60,Private room,-73.94881,40.70918,Brooklyn,2,0,1,1
85,Entire home/apt,-73.96573,40.71685,Brooklyn,1,0,0,1
300,Entire home/apt,-73.96762,40.7909,Manhattan,1,29,0,2
75,Private room,-73.94159,40.71143,Brooklyn,2,264,1,1
55,Private room,-73.87444,40.737,Queens,2,341,1,3
44,Private room,-73.96091,40.66469,Brooklyn,1,0,1,1
55,Private room,-73.95405,40.68855,Brooklyn,3,0,1,1
30,Private room,-73.95554,40.71653,Brooklyn,3,0,1,1
35,Private room,-73.97074,40.69309,Brooklyn,1,0,1,1
70,Private room,-73.96627,40.70638,Brooklyn,1,363,1,1
130,Entire home/apt,-73.95786,40.71629,Brooklyn,1,25,0,1
52,Private room,-73.94675,40.68622,Brooklyn,4,0,1,1
75,Private room,-73.94609,40.71635,Brooklyn,1,358,1,1
190,Private room,-73.95307,40.77272,Manhattan,2,0,1,2
250,Entire home/apt,-74.00304,40.72509,Manhattan,1,109,0,2
